location,target,value
4,2020-04-14,0.508892819816738
4,2020-04-15,0.721881703410572
4,2020-04-16,1.37320048249948
4,2020-04-17,1.59377702769862
4,2020-04-18,3.29666904023256
4,2020-04-19,3.22207969568562
4,2020-04-20,2.09520364271722
4,2020-04-21,2.27967526118007
4,2020-04-22,2.67868734086509
4,2020-04-23,2.61992713868632
4,2020-04-24,3.29858828656412
4,2020-04-25,2.82063326816296
4,2020-04-26,2.39189110119522
4,2020-04-27,1.63935777239828
4,2020-04-28,1.46092418501553
4,2020-04-29,1.26698309504211
4,2020-04-30,1.30143708659931
4,2020-05-01,1.06022471773026
4,2020-05-02,0.843319728244909
4,2020-05-03,0.872913438812996
4,2020-05-04,0.954049915943256
4,2020-05-05,0.947180811010777
4,2020-05-06,1.17192965725689
4,2020-05-07,1.14183262937314
4,2020-05-08,1.29318932379665
4,2020-05-09,1.33658400450242
4,2020-05-10,1.25230347182429
4,2020-05-11,1.10307953081047
4,2020-05-12,0.938396228614415
4,2020-05-13,0.680309272620656
4,2020-05-14,0.652430743877234
4,2020-05-15,0.558383423035546
4,2020-05-16,0.589465245087119
4,2020-05-17,0.606192955901134
4,2020-05-18,0.70689081869618
4,2020-05-19,0.735791586319698
4,2020-05-20,0.879563213070976
4,2020-05-21,0.844267570042202
4,2020-05-22,0.869315852084204
4,2020-05-23,1.2556744588491
4,2020-05-24,1.44056967176232
4,2020-05-25,1.77193512119246
4,2020-05-26,2.80580267215995
4,2020-05-27,2.6644011747963
4,2020-05-28,3.26349479551292
4,2020-05-29,4.39939256824225
4,2020-05-30,3.64483417911057
4,2020-05-31,2.75341937979321
4,2020-06-01,1.81821861218901
4,2020-06-02,1.31722622620305
4,2020-06-03,1.07121364955897
4,2020-06-04,1.16624214178166
4,2020-06-05,1.02818208274205
4,2020-06-06,0.855088603969294
4,2020-06-07,0.876860276580965
4,2020-06-08,0.835817167952139
4,2020-06-09,0.955518188071505
4,2020-06-10,1.08330148414346
4,2020-06-11,0.815084777095491
4,2020-06-12,0.716778144935334
4,2020-06-13,0.697667504105558
4,2020-06-14,0.574322438746263
4,2020-06-15,0.672846848375229
4,2020-06-16,0.766199918372617
4,2020-06-17,0.855349793678741
4,2020-06-18,1.00951399972077
4,2020-06-19,1.11972437317505
4,2020-06-20,1.06229618446228
4,2020-06-21,1.02085682862631
4,2020-06-22,1.16413338628816
4,2020-06-23,0.970182413065773
4,2020-06-24,0.675078066166228
4,2020-06-25,0.55808055953621
4,2020-06-26,0.390836983886355
4,2020-06-27,0.379139321300703
4,2020-06-28,0.407661480611092
4,2020-06-29,0.362698782559465
4,2020-06-30,0.621714672132729
4,2020-07-01,1.12978704472757
4,2020-07-02,1.73018893274895
4,2020-07-03,2.4348816102723
4,2020-07-04,2.1290977397178
4,2020-07-05,1.39919724230415
4,2020-07-06,1.07754785365438
4,2020-07-07,1.03315393208293
4,2020-07-08,0.973889959864954
4,2020-07-09,0.89247219334325
4,2020-07-10,1.00499999373416
4,2020-07-11,0.916036494960906
4,2020-07-12,1.04152673422651
4,2020-07-13,1.17796201595008
4,2020-07-14,1.00755963570771
4,2020-07-15,1.23036685475952
4,2020-07-16,1.28100597446995
4,2020-07-17,2.01838840895954
4,2020-07-18,2.95961131951684
4,2020-07-19,2.91084694478548
4,2020-07-20,2.27217710247142
4,2020-07-21,1.72916684070691
4,2020-07-22,1.17198942071632
4,2020-07-23,1.16269669218733
4,2020-07-24,1.08254962267519
4,2020-07-25,0.913189250553335
4,2020-07-26,0.88153671335248
4,2020-07-27,0.968400536334547
4,2020-07-28,0.972271073714084
4,2020-07-29,1.13490488409664
4,2020-07-30,1.19138362801449
4,2020-07-31,1.10526677950628
4,2020-08-01,0.919750262619885
4,2020-08-02,0.88529671841026
4,2020-08-03,0.947604486672573
4,2020-08-04,0.94877978611412
4,2020-08-05,0.870136038319376
4,2020-08-06,0.826796079554192
4,2020-08-07,0.619172128987716
4,2020-08-08,0.692782005445438
4,2020-08-09,0.831907076751322
4,2020-08-10,2.21020968100615
4,2020-08-11,3.13376654051171
4,2020-08-12,3.50232348230106
4,2020-08-13,2.20147463468894
4,2020-08-14,1.38265573953857
4,2020-08-15,1.29066135972351
4,2020-08-16,1.31471453108531
4,2020-08-17,0.996381375570253
4,2020-08-18,1.08542115525656
4,2020-08-19,1.21152755924177
4,2020-08-20,1.29698632199176
4,2020-08-21,1.64540901405681
4,2020-08-22,1.68870229549813
4,2020-08-23,1.37768670367744
4,2020-08-24,1.24504053361053
4,2020-08-25,0.992586266464037
4,2020-08-26,1.00775961514861
4,2020-08-27,1.19282671367437
4,2020-08-28,1.33518011057496
4,2020-08-29,1.42519796405216
4,2020-08-30,1.42457558682719
4,2020-08-31,1.19948743743864
4,2020-09-01,1.20093255451746
4,2020-09-02,1.32347566572895
4,2020-09-03,1.1055674354086
4,2020-09-04,1.1442953692981
4,2020-09-05,1.04950522922363
4,2020-09-06,1.017939881446
4,2020-09-07,1.0561315925532
4,2020-09-08,0.964687835028485
4,2020-09-09,0.806810414837958
4,2020-09-10,0.835015805863426
4,2020-09-11,0.745792538522664
4,2020-09-12,0.816726815878664
4,2020-09-13,0.871394322030113
4,2020-09-14,0.891343386756257
4,2020-09-15,1.12279841763911
4,2020-09-16,1.35260683699952
4,2020-09-17,1.24147553324475
4,2020-09-18,1.41030016145736
4,2020-09-19,1.42280321486958
4,2020-09-20,1.39754966628143
4,2020-09-21,1.39976538378518
4,2020-09-22,1.23561312367247
4,2020-09-23,0.899548847911621
4,2020-09-24,1.03768755647965
4,2020-09-25,1.12526974945602
4,2020-09-26,1.36960871419742
4,2020-09-27,1.37551915582925
4,2020-09-28,1.41434042869532
4,2020-09-29,1.55716278314063
4,2020-09-30,1.63407953950637
4,2020-10-01,1.60422054594554
4,2020-10-02,1.66719577203032
4,2020-10-03,1.23721594446688
4,2020-10-04,1.19539059825246
4,2020-10-05,1.06322940799213
4,2020-10-06,0.969649398042678
4,2020-10-07,1.3902428162434
4,2020-10-08,1.59619304280524
4,2020-10-09,1.72880077200542
4,2020-10-10,2.22133022031402
4,2020-10-11,1.617362058004
4,2020-10-12,1.39780221628306
4,2020-10-13,1.22861007463671
4,2020-10-14,1.12712080192122
4,2020-10-15,1.13509345866813
4,2020-10-16,1.25160320223762
4,2020-10-17,1.123421056595
4,2020-10-18,1.26245414099875
4,2020-10-19,1.27836315228581
4,2020-10-20,1.56850029832411
4,2020-10-21,1.70384962188753
4,2020-10-22,1.75016250812875
4,2020-10-23,1.51533051920023
4,2020-10-24,1.44033191293717
4,2020-10-25,1.41711933959207
4,2020-10-26,1.3982424359196
4,2020-10-27,1.41258025159768
4,2020-10-28,1.37021250389536
4,2020-10-29,1.33011207433397
4,2020-10-30,1.38898937086575
4,2020-10-31,1.36793024407437
4,2020-11-01,1.31073773249789
4,2020-11-02,1.20550985136125
4,2020-11-03,1.09671910200517
4,2020-11-04,1.13352695489897
4,2020-11-05,1.24963688943513
4,2020-11-06,1.31139009208173
4,2020-11-07,1.2934266848019
4,2020-11-08,1.13458049293359
4,2020-11-09,1.00495233342023
4,2020-11-10,0.952535986401087
4,2020-11-11,0.936895978146971
4,2020-11-12,0.904767324538464
4,2020-11-13,0.85246721173053
4,2020-11-14,0.887349474200941
4,2020-11-15,0.933910683634913
4,2020-11-16,0.958667050785695
4,2020-11-17,1.05765830063617
4,2020-11-18,1.04808029167316
4,2020-11-19,0.948241408418993
4,2020-11-20,0.967827735407198
4,2020-11-21,0.910965513898305
4,2020-11-22,0.91425675799875
4,2020-11-23,0.963266553738649
4,2020-11-24,0.937103410929093
4,2020-11-25,0.937097669932276
4,2020-11-26,0.936056234683814
4,2020-11-27,0.871198046321284
4,2020-11-28,0.84125206322243
4,2020-11-29,0.798264925359453
4,2020-11-30,0.809920011514739
4,2020-12-01,0.868068854123948
4,2020-12-02,0.870586708688934
4,2020-12-03,0.906113227156195
4,2020-12-04,1.01487094902437
4,2020-12-05,1.07652160469117
4,2020-12-06,1.17254518657694
4,2020-12-07,1.24352517383341
4,2020-12-08,1.11533991084404
4,2020-12-09,1.10057398582349
4,2020-12-10,1.20401440240442
4,2020-12-11,1.16039779217233
4,2020-12-12,1.24489526681207
4,2020-12-13,1.18878156736145
4,2020-12-14,1.03540129045181
4,2020-12-15,1.05359096127332
4,2020-12-16,1.02135090148724
4,2020-12-17,0.999418044950705
4,2020-12-18,1.02718107893187
4,2020-12-19,0.97792819504116
4,2020-12-20,1.00390244474594
4,2020-12-21,1.0567412269321
4,2020-12-22,1.07395920789474
4,2020-12-23,1.10066249986809
4,2020-12-24,0.943975076146924
4,2020-12-25,0.835083069279652
4,2020-12-26,0.710097956532111
4,2020-12-27,0.645920359835623
4,2020-12-28,0.715319916705647
4,2020-12-29,0.811286088632316
4,2020-12-30,0.847535799350702
4,2020-12-31,0.986332547237215
4,2021-01-01,0.924165569984758
4,2021-01-02,0.884485632347949
4,2021-01-03,0.976358917677548
4,2021-01-04,0.977551655237891
4,2021-01-05,0.836327470186833
4,2021-01-06,0.902141858588516
4,2021-01-07,0.91266672888265
4,2021-01-08,1.0755789595364
4,2021-01-09,1.29276522915528
4,2021-01-10,1.25007210952528
4,2021-01-11,1.15455403699756
4,2021-01-12,1.11396384639309
4,2021-01-13,0.995514438248874
4,2021-01-14,0.92116657700901
4,2021-01-15,0.91647684317969
4,2021-01-16,1.00789209066854
4,2021-01-17,1.06275798721057
4,2021-01-18,1.06862486086699
4,2021-01-19,1.01375959739658
4,2021-01-20,0.940170489041042
4,2021-01-21,0.973232415879989
4,2021-01-22,0.978089738047912
4,2021-01-23,0.980755370930171
4,2021-01-24,0.946995654326921
4,2021-01-25,0.936803228062161
4,2021-01-26,1.04611876873553
4,2021-01-27,1.01087379642625
4,2021-01-28,1.08630897639583
4,2021-01-29,1.19686053072088
4,2021-01-30,1.1145497719689
4,2021-01-31,1.12489541339864
4,2021-02-01,1.12800724863771
4,2021-02-02,1.12981118300764
4,2021-02-03,1.23433416426278
4,2021-02-04,1.2137902287757
4,2021-02-05,1.09798626888166
4,2021-02-06,1.00565257835031
4,2021-02-07,0.982585924439958
4,2021-02-08,0.924033035129799
4,2021-02-09,0.888748062456146
4,2021-02-10,0.809889499936902
4,2021-02-11,0.75527063537364
4,2021-02-12,0.749015737259071
4,2021-02-13,0.764495991672152
4,2021-02-14,0.875153963560464
4,2021-02-15,0.974031357213536
4,2021-02-16,1.04675624093353
4,2021-02-17,1.13860786682456
4,2021-02-18,1.1413303855025
4,2021-02-19,1.16782647135747
4,2021-02-20,1.28952942115158
4,2021-02-21,1.15364390853855
4,2021-02-22,1.14365189129532
4,2021-02-23,1.17994367042152
4,2021-02-24,1.15227183940237
4,2021-02-25,1.22023555502064
4,2021-02-26,1.20482664874082
4,2021-02-27,1.08714295306371
4,2021-02-28,1.07400932153116
4,2021-03-01,1.00128374680503
4,2021-03-02,0.947428157428629
4,2021-03-03,0.914222427964605
4,2021-03-04,0.853939501973918
4,2021-03-05,0.838337773283746
4,2021-03-06,0.798766446543453
4,2021-03-07,0.76564070789113
4,2021-03-08,0.818774515960542
4,2021-03-09,0.824081993897204
4,2021-03-10,0.874185847507227
4,2021-03-11,1.03055209408376
4,2021-03-12,1.08834905715954
4,2021-03-13,1.21959336210767
4,2021-03-14,1.32818314346742
4,2021-03-15,1.29430619518945
4,2021-03-16,1.26943918386368
4,2021-03-17,1.31368803659703
4,2021-03-18,1.28780091155042
4,2021-03-19,1.27456641476446
4,2021-03-20,1.22346479675878
4,2021-03-21,1.12097034361316
4,2021-03-22,1.06012364353126
4,2021-03-23,1.11562388424882
4,2021-03-24,1.15405134211782
4,2021-03-25,1.23389429674737
4,2021-03-26,1.30432510495499
4,2021-03-27,1.25753603868913
4,2021-03-28,1.20516678044253
4,2021-03-29,1.15334788710532
4,2021-03-30,1.04833589063538
4,2021-03-31,0.978649080735278
4,2021-04-01,0.918622042258046
4,2021-04-02,0.874290423126915
4,2021-04-03,0.810380813528436
4,2021-04-04,0.862270420256197
4,2021-04-05,0.857399616794488
4,2021-04-06,0.775732867003728
4,2021-04-07,0.892618299146634
4,2021-04-08,1.00003350074019
4,2021-04-09,1.03030485775173
4,2021-04-10,1.2310728684711
4,2021-04-11,1.14879913879009
4,2021-04-12,1.12645676255001
4,2021-04-13,1.26207745320097
4,2021-04-14,1.19566431793842
4,2021-04-15,1.12465120994852
4,2021-04-16,1.04765939694168
4,2021-04-17,0.976071044847944
4,2021-04-18,0.950382272528386
4,2021-04-19,0.942999638408717
4,2021-04-20,0.973581094966787
4,2021-04-21,0.950749412636691
4,2021-04-22,0.963947847256289
4,2021-04-23,1.01554594804425
4,2021-04-24,0.992218541770411
4,2021-04-25,0.985196026835075
4,2021-04-26,1.00617490726817
4,2021-04-27,0.956233887388563
4,2021-04-28,0.930157792735547
4,2021-04-29,0.888330117013429
4,2021-04-30,0.811940424225099
4,2021-05-01,0.873520251780202
4,2021-05-02,0.901549790321721
4,2021-05-03,0.916973738747382
4,2021-05-04,1.0011543293341
4,2021-05-05,0.973189958802338
4,2021-05-06,0.947180284787212
4,2021-05-07,0.962266086522833
4,2021-05-08,0.854477270961848
4,2021-05-09,0.851754368626207
4,2021-05-10,0.859041524765336
4,2021-05-11,0.791839333654095
4,2021-05-12,0.813658209274273
4,2021-05-13,0.742344982345144
4,2021-05-14,0.693862243950564
4,2021-05-15,0.698233313264437
4,2021-05-16,0.769707545864138
4,2021-05-17,0.863147733200767
4,2021-05-18,0.889663812311815
4,2021-05-19,0.887808522119974
4,2021-05-20,0.898252955634159
4,2021-05-21,0.968192396844619
4,2021-05-22,0.988903667219559
4,2021-05-23,0.991641717622283
4,2021-05-24,0.956636142185123
4,2021-05-25,0.75333782076455
4,2021-05-26,0.59717072667876
4,2021-05-27,0.610318081443628
4,2021-05-28,0.591708077761266
4,2021-05-29,0.729735209388244
4,2021-05-30,0.869826613167966
4,2021-05-31,0.92725716775369
4,2021-06-01,1.0920792178266
4,2021-06-02,1.01679355478085
4,2021-06-03,0.946683138890371
4,2021-06-04,0.86991004491143
4,2021-06-05,0.686904413006962
4,2021-06-06,0.651532288393921
4,2021-06-07,0.676625087804672
4,2021-06-08,0.672603242658362
4,2021-06-09,0.811150623177134
4,2021-06-10,0.840787473911679
4,2021-06-11,0.832361435079988
4,2021-06-12,0.835477206492251
4,2021-06-13,0.775748895851175
4,2021-06-14,0.838202815582633
4,2021-06-15,0.764446342004278
4,2021-06-16,0.64667532234388
4,2021-06-17,0.533631577774929
4,2021-06-18,0.497103787923612
4,2021-06-19,0.529102797058207
4,2021-06-20,0.650272153232744
4,2021-06-21,0.852908130180956
4,2021-06-22,0.801384030038016
4,2021-06-23,0.869773734319475
4,2021-06-24,0.817319807501866
4,2021-06-25,0.743630212862753
4,2021-06-26,0.779291142205329
4,2021-06-27,0.941387104026179
4,2021-06-28,2.94672096282459
4,2021-06-29,10.0219868138007
4,2021-06-30,17.7441879488289
4,2021-07-01,10.3797950919511
4,2021-07-02,3.63001932818619
4,2021-07-03,1.83979368390543
4,2021-07-04,1.42614724470409
4,2021-07-05,1.29589922165756
4,2021-07-06,1.11289620558478
4,2021-07-07,0.941262343979554
4,2021-07-08,0.901916777482437
4,2021-07-09,0.822878689493857
4,2021-07-10,0.878172350899846
4,2021-07-11,0.879349638832879
4,2021-07-12,0.8902726724789
4,2021-07-13,1.23367466176071
4,2021-07-14,1.29914867946338
4,2021-07-15,1.32702349862753
4,2021-07-16,2.43026671212697
4,2021-07-17,1.89678468145899
4,2021-07-18,1.8439388219054
4,2021-07-19,1.84754726939655
4,2021-07-20,2.00820732566648
4,2021-07-21,2.1869320821078
4,2021-07-22,2.31841767835832
4,2021-07-23,1.75003200189252
4,2021-07-24,1.28546514105041
4,2021-07-25,1.17997637845509
4,2021-07-26,1.11662365017163
4,2021-07-27,1.36146497548915
4,2021-07-28,1.35951517166161
4,2021-07-29,1.34567748792818
4,2021-07-30,1.58758663062944
4,2021-07-31,1.72919297136032
4,2021-08-01,1.64044142744805
4,2021-08-02,1.49927931016058
4,2021-08-03,1.20996240294037
4,2021-08-04,1.16214940420898
4,2021-08-05,1.17300051300054
4,2021-08-06,1.09979905843057
4,2021-08-07,0.987079293261187
4,2021-08-08,0.946951212844736
4,2021-08-09,0.917535704594038
4,2021-08-10,1.00382724635269
4,2021-08-11,1.06265616664264
4,2021-08-12,1.07226879661751
4,2021-08-13,1.19304149281469
4,2021-08-14,1.28137868928305
4,2021-08-15,1.35206392865598
4,2021-08-16,1.47019320500606
4,2021-08-17,1.38059790520609
4,2021-08-18,1.41442057019207
4,2021-08-19,1.49581291964617
4,2021-08-20,1.38245391783903
4,2021-08-21,1.30203871326329
4,2021-08-22,1.2408769757313
4,2021-08-23,1.08323539237227
4,2021-08-24,1.13230467501543
4,2021-08-25,1.20657392561195
4,2021-08-26,1.19702908638691
4,2021-08-27,1.37513733203034
4,2021-08-28,1.49664952133067
4,2021-08-29,1.39511392512227
4,2021-08-30,1.33532769366115
4,2021-08-31,1.37702741611538
4,2021-09-01,1.27733626118196
4,2021-09-02,1.29407106935302
4,2021-09-03,1.30171771015632
4,2021-09-04,1.22972295292189
4,2021-09-05,1.16097909226972
4,2021-09-06,1.12125003146628
4,2021-09-07,1.08754478449475
4,2021-09-08,1.05758563944817
4,2021-09-09,1.05501779323381
4,2021-09-10,1.03587265658989
4,2021-09-11,0.946296797557821
4,2021-09-12,0.935191714166423
4,2021-09-13,0.914509840303934
4,2021-09-14,0.925537629526668
4,2021-09-15,0.963193466248783
4,2021-09-16,0.953313588025084
4,2021-09-17,0.955092464631604
4,2021-09-18,0.956924720087347
4,2021-09-19,1.04244919950095
4,2021-09-20,1.04697991181107
4,2021-09-21,1.07673403329493
4,2021-09-22,1.06642132297985
4,2021-09-23,1.05166948004975
4,2021-09-24,1.1345729081944
4,2021-09-25,1.11064066256991
4,2021-09-26,1.04671108673275
4,2021-09-27,1.01320233406246
4,2021-09-28,0.988312267373667
4,2021-09-29,0.998287800847117
4,2021-09-30,1.07855827926794
4,2021-10-01,0.999394751879691
4,2021-10-02,0.983545292021153
4,2021-10-03,0.946775195124125
4,2021-10-04,0.950676052201099
4,2021-10-05,0.92271559297082
4,2021-10-06,0.98011710057093
4,2021-10-07,0.948290191875231
4,2021-10-08,0.939566615807915
4,2021-10-09,0.972047801568933
4,2021-10-10,0.959851512385337
4,2021-10-11,0.961264069063119
4,2021-10-12,0.927786597153435
4,2021-10-13,0.821786645098607
4,2021-10-14,0.778222021197122
4,2021-10-15,0.770805063352751
4,2021-10-16,0.765897445345286
4,2021-10-17,0.859535166671092
4,2021-10-18,0.890758991951965
4,2021-10-19,0.895534306700236
4,2021-10-20,0.963544588226472
4,2021-10-21,0.954018223493366
4,2021-10-22,0.947356067999288
4,2021-10-23,0.952484586640628
4,2021-10-24,0.894384933984824
4,2021-10-25,0.93282248544
4,2021-10-26,1.03829799584745
4,2021-10-27,1.05899634200668
4,2021-10-28,1.15261834193953
4,2021-10-29,1.12526236688612
4,2021-10-30,1.14048140759133
4,2021-10-31,1.1333671695649
4,2021-11-01,1.09255707225379
4,2021-11-02,1.04200779110691
4,2021-11-03,0.975589769334992
4,2021-11-04,0.917861409298972
4,2021-11-05,0.95459608621863
4,2021-11-06,0.996849124608916
4,2021-11-07,1.04738396803511
4,2021-11-08,1.06614645891703
4,2021-11-09,1.10083010996191
4,2021-11-10,1.07830262174362
4,2021-11-11,1.10773320909912
4,2021-11-12,1.12455061515687
4,2021-11-13,1.05006742327523
4,2021-11-14,1.13043486744138
4,2021-11-15,1.11639274772744
4,2021-11-16,1.09770742441211
4,2021-11-17,1.23432140790987
4,2021-11-18,1.22174458270275
4,2021-11-19,1.3062874992734
4,2021-11-20,1.45300339817185
4,2021-11-21,1.29552113868582
4,2021-11-22,1.23751444013204
4,2021-11-23,1.28978622755407
4,2021-11-24,1.17840146007696
4,2021-11-25,1.30312381349945
4,2021-11-26,1.26787416739108
4,2021-11-27,1.11907678005975
4,2021-11-28,1.09422383123136
4,2021-11-29,1.02122520273859
4,2021-11-30,0.959196936149353
4,2021-12-01,1.03092082818695
4,2021-12-02,0.960106781870767
4,2021-12-03,0.980074950470565
4,2021-12-04,1.0565323512029
4,2021-12-05,1.04272139843411
4,2021-12-06,1.07084779006487
4,2021-12-07,1.07198535388403
4,2021-12-08,1.05221452886439
4,2021-12-09,1.02339210175633
4,2021-12-10,0.998891821698449
4,2021-12-11,0.91478221634355
4,2021-12-12,0.903893724896141
4,2021-12-13,0.939845385830551
4,2021-12-14,0.93795755716233
4,2021-12-15,1.00366057728827
4,2021-12-16,1.06441097165165
4,2021-12-17,1.07328759200454
4,2021-12-18,1.09902157852404
4,2021-12-19,1.07478141870597
4,2021-12-20,1.04763424587926
4,2021-12-21,1.03434075735183
4,2021-12-22,1.00252838517322
4,2021-12-23,1.00343830036441
4,2021-12-24,0.919251309115712
4,2021-12-25,0.894158400703003
4,2021-12-26,0.883404614848789
4,2021-12-27,0.875054598425143
4,2021-12-28,0.963351658584737
4,2021-12-29,1.06171359252871
4,2021-12-30,1.26464795059137
4,2021-12-31,1.55131840074975
4,2022-01-01,1.58441319584488
4,2022-01-02,1.54890335874993
4,2022-01-03,1.45882994133596
4,2022-01-04,1.54735669078414
4,2022-01-05,1.8651639131062
4,2022-01-06,1.96405981602368
4,2022-01-07,2.13943049165624
4,2022-01-08,1.81463080625018
4,2022-01-09,1.51457566326996
4,2022-01-10,1.46468188151718
4,2022-01-11,1.31571256726683
4,2022-01-12,1.3371957730426
4,2022-01-13,1.27637380235703
4,2022-01-14,1.1243765984712
4,2022-01-15,1.07820135517218
4,2022-01-16,1.02373336644076
4,2022-01-17,0.972244288192092
4,2022-01-18,1.02013904444817
4,2022-01-19,1.0061541766443
4,2022-01-20,1.0805442423539
4,2022-01-21,1.21677788951426
4,2022-01-22,1.19020155545027
4,2022-01-23,1.19195732379905
4,2022-01-24,1.26741061851224
4,2022-01-25,1.25156287245157
4,2022-01-26,1.1874329370807
4,2022-01-27,1.15819834004414
4,2022-01-28,0.998943078368965
4,2022-01-29,0.945400094267737
4,2022-01-30,0.969707136757469
4,2022-01-31,0.911380172608878
4,2022-02-01,0.848067895953689
4,2022-02-02,0.905860397694596
4,2022-02-03,0.971565977306569
4,2022-02-04,1.03658180505915
4,2022-02-05,1.15832354600417
4,2022-02-06,1.12145992047353
4,2022-02-07,1.09218676450187
4,2022-02-08,1.10757330049618
4,2022-02-09,1.04954354143767
4,2022-02-10,0.953676377247693
4,2022-02-11,0.901146396641019
4,2022-02-12,0.863639463532089
4,2022-02-13,0.897751264036225
4,2022-02-14,0.857873228669153
4,2022-02-15,0.841770282432952
4,2022-02-16,0.810373219639092
4,2022-02-17,0.776026009336485
4,2022-02-18,0.815482542233546
4,2022-02-19,0.874243196299191
4,2022-02-20,0.862825609145683
4,2022-02-21,0.870208539291779
4,2022-02-22,0.85085585913948
4,2022-02-23,0.879419627532038
4,2022-02-24,0.957079137313762
4,2022-02-25,0.953951854302694
4,2022-02-26,0.948503941694637
4,2022-02-27,0.92574072724056
4,2022-02-28,0.873124009864449
4,2022-03-01,0.91869815014066
4,2022-03-02,0.919858270990059
4,2022-03-03,0.915959028120991
4,2022-03-04,0.951850220203777
4,2022-03-05,0.954775204892818
4,2022-03-06,0.98413261186721
4,2022-03-07,1.05098901580679
4,2022-03-08,1.07989704445656
4,2022-03-09,1.1372138052618
4,2022-03-10,1.19468542397219
4,2022-03-11,1.22313324273712
4,2022-03-12,1.21705866806586
4,2022-03-13,1.1969113226405
4,2022-03-14,1.25321618147074
4,2022-03-15,1.24948591389407
4,2022-03-16,1.24589853984091
4,2022-03-17,1.24032517805983
4,2022-03-18,1.12348473779564
4,2022-03-19,1.07221656455751
4,2022-03-20,1.05360109579911
4,2022-03-21,1.07221153148821
4,2022-03-22,1.12773259529605
4,2022-03-23,1.19885537536375
4,2022-03-24,1.30656303012913
4,2022-03-25,1.30054164811748
4,2022-03-26,1.21417735553104
4,2022-03-27,1.13976210547485
4,2022-03-28,1.14714882075227
4,2022-03-29,1.14116400853633
4,2022-03-30,1.13395541822517
4,2022-03-31,1.08222029781173
4,2022-04-01,0.98861704378717
4,2022-04-02,0.933859989614225
4,2022-04-03,0.939333710248814
4,2022-04-04,0.899367477140733
4,2022-04-05,0.824658415093794
4,2022-04-06,0.830966561864078
4,2022-04-07,0.76837636876299
4,2022-04-08,0.75960052071062
4,2022-04-09,0.806072081445359
4,2022-04-10,0.789056507917591
4,2022-04-11,0.852848497451757
4,2022-04-12,0.941938587561408
4,2022-04-13,0.934543913709346
4,2022-04-14,0.947846243690027
4,2022-04-15,0.857192909426015
4,2022-04-16,0.921596520510859
4,2022-04-17,0.990339829108653
4,2022-04-18,0.810287297745008
4,2022-04-19,0.771353885515859
4,2022-04-20,0.805197148810911
4,2022-04-21,0.915530323174908
4,2022-04-22,1.25910759239135
4,2022-04-23,1.37076350563436
4,2022-04-24,1.30918907567461
4,2022-04-25,1.21074976195566
4,2022-04-26,1.08642670339601
4,2022-04-27,0.987165284327556
4,2022-04-28,0.836491510192885
4,2022-04-29,0.714451812149334
4,2022-04-30,0.693466235396854
4,2022-05-01,0.677438145705648
4,2022-05-02,0.774316680617941
4,2022-05-03,0.885220049764414
4,2022-05-04,0.845148791355205
4,2022-05-05,0.877142660352412
4,2022-05-06,0.897994641675702
4,2022-05-07,0.866551670738674
4,2022-05-08,0.913551837522829
4,2022-05-09,0.997989779289759
4,2022-05-10,0.99114847352875
4,2022-05-11,1.01950399652236
4,2022-05-12,1.01990536868576
4,2022-05-13,0.963795528903063
4,2022-05-14,0.945125411396982
4,2022-05-15,0.951349697991322
4,2022-05-16,0.907507205640545
4,2022-05-17,0.867604875382085
4,2022-05-18,0.796628804930292
4,2022-05-19,0.774817554512742
4,2022-05-20,0.810350255788318
4,2022-05-21,0.864723897908975
4,2022-05-22,0.920299734422849
4,2022-05-23,0.915327440894127
4,2022-05-24,0.810524140352024
4,2022-05-25,0.79470030754759
4,2022-05-26,0.696392549059205
4,2022-05-27,0.606212190709706
4,2022-05-28,0.65067539823363
4,2022-05-29,0.706423036546908
4,2022-05-30,0.81352611504769
4,2022-05-31,0.878077115743587
4,2022-06-01,0.936022935466349
4,2022-06-02,0.973744171573272
4,2022-06-03,1.10151759326111
4,2022-06-04,1.10149499617683
4,2022-06-05,1.1219143670806
4,2022-06-06,0.962685832470039
4,2022-06-07,0.81211637414716
4,2022-06-08,1.03307627127419
4,2022-06-09,1.29772653739377
4,2022-06-10,1.53887120048356
4,2022-06-11,1.71005507971369
4,2022-06-12,1.41364972902358
4,2022-06-13,1.33857675740008
4,2022-06-14,1.39230595281413
4,2022-06-15,1.30028016087921
4,2022-06-16,1.23792516959388
4,2022-06-17,1.12793006735999
4,2022-06-18,0.988296191996467
4,2022-06-19,0.998278909314107
4,2022-06-20,1.0607723639304
4,2022-06-21,1.16308336550338
4,2022-06-22,1.25019809795128
4,2022-06-23,1.30719023224837
4,2022-06-24,1.30578790167373
4,2022-06-25,1.26863501564272
4,2022-06-26,1.19792331716723
4,2022-06-27,1.1729969492335
4,2022-06-28,1.06223460490728
4,2022-06-29,1.06872914222243
4,2022-06-30,1.07121561981972
4,2022-07-01,1.04797169917293
4,2022-07-02,1.02260338869259
4,2022-07-03,0.955835340378549
4,2022-07-04,0.954378771169071
4,2022-07-05,0.971683088877817
4,2022-07-06,0.943668673510331
4,2022-07-07,0.991081349160248
4,2022-07-08,0.992495425770709
4,2022-07-09,0.995842875140959
4,2022-07-10,1.02470769619291
4,2022-07-11,1.02002846029685
4,2022-07-12,1.01992248330762
4,2022-07-13,1.10634954719695
4,2022-07-14,1.12272369462403
4,2022-07-15,1.09505729729228
